鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
松山區,房地(土地+建物),臺北市松山區新東街11巷1~30號,21.75,住,,,1060529,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620623,59.5,0,0,0,無,無,無,45000,756,,0.0,0,建物分租,RPQPMLQKOHMFFDA48CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060518,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,74.69,2,1,1,有,有,有,55000,736,,0.0,0,,RPVOMLQKOHMFFBA68CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1060528,土地0建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,91.68,2,1,1,有,有,有,50000,545,,0.0,0,,RPRNMLRKOHMFFDA48CC
信義區,建物,臺北市信義區基隆路一段101巷1~30號,0.0,商,,,1060522,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,132.75,3,2,2,有,有,有,67000,505,,0.0,0,租金內含大樓管理費,RPPNMLSKOHMFFDA38CC
松山區,房地(土地+建物)+車位,臺北市松山區復興北路1~30號,0.0,商,,,1060510,土地1建物1車位2,十六層,16,辦公商業大樓,商業用,鋼筋混凝土造,0710707,180.37,3,1,0,有,有,無,77000,427,坡道平面,72.1,0,,RPXNMLTKOHMFFDA66CC
松山區,建物,臺北市松山區民生東路三段121~150號,0.0,商,,,1060522,土地0建物1車位1,八層,14,辦公商業大樓,商業用,鋼筋混凝土造,0751129,279.39,3,2,0,有,有,有,135000,483,坡道平面,46.05,0,,RPWOMLTKOHMFFDA66CC
中正區,建物,臺北市中正區濟南路二段1~30號,0.0,住,,,1060525,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960129,61.11,1,1,1,有,有,無,35000,573,,0.0,0,,RPSNMLTKOHMFFBA58CC
中山區,建物,臺北市中山區長安東路二段121~150號,0.0,商,,,1060522,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0670121,72.15,1,1,1,有,有,有,35000,485,,0.0,0,,RPWOMLTKOHMFFCA56CC
中山區,建物,臺北市中山區南京東路二段151~180號,0.0,商,,,1060525,土地0建物1車位0,二層,8,辦公商業大樓,商業用,鋼筋混凝土造,0620521,180.5,2,1,1,有,有,有,79500,440,,0.0,0,,RPOPMLTKOHMFFCA48CC
中山區,建物,臺北市中山區新生北路二段127巷1~30號,22.81,住,,,1060520,土地0建物0車位0,三層,3,公寓(5樓含以下無電梯),,加強磚造,,75.42,3,2,1,有,無,有,23000,305,,0.0,0,,RPSPMLTKOHMFFCA88CC
大安區,建物,臺北市大安區仁愛路三段121~150號,4520.0,住,,,1060501,土地0建物1車位0,三層,15,辦公商業大樓,商業用,鋼筋混凝土造,0730726,238.17,0,0,0,無,有,無,133000,558,,0.0,0,,RPTNMLTKOHMFFFA09CC
信義區,建物,臺北市信義區吳興街284巷18弄1~30號,33.19,住,,,1060522,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0740202,115.83,0,0,0,無,無,無,40000,345,,0.0,0,租賃期間自106年05月22日至108年06月30日止,RPSPMLKLOHMFFDA18CC
信義區,建物,臺北市信義區臺北市信義區忠孝東路四段553巷22弄1~30號,0.0,其他,,,1060524,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,191.07999999999998,0,0,0,無,無,有,61919,324,,0.0,0,,RPWNMLLLOHMFFDA48CC
中山區,建物,臺北市中山區天祥路61~90號,0.0,商,,,1060525,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931203,41.57,1,1,1,有,無,有,30000,722,,0.0,0,,RPUNMLLLOHMFFCA18CC
內湖區,建物,臺北市內湖區瑞湖街61~90號,0.0,工,,,1060523,土地0建物1車位0,三層,9,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0960627,727.96,0,0,0,無,有,無,199281,274,坡道平面,49.42,0,,RPOOMLLLOHMFFCA67CC
中山區,建物,臺北市中山區撫順街1~30號,0.0,商,,,1060525,土地0建物1車位0,五層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840823,31.94,1,1,1,有,有,有,14000,438,,0.0,0,,RPSPMLLLOHMFFCA18CC
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路151~180號,0.0,其他,,,1060523,土地0建物1車位2,一層,11,店面(店鋪),見其他登記事項,見其他登記事項,1040310,295.85,0,0,0,無,無,無,150000,507,坡道平面,81.66,0,,RPWQMLLLOHMFFCA68CC
北投區,建物,臺北市北投區石牌路二段315巷34弄1~30號,0.0,住,,,1060501,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804,150.77,3,2,2,有,有,無,45000,298,,0.0,0,,RPWNMLLLOHMFFEA58CC
士林區,建物,臺北市士林區中正路181~210號,0.0,商,,,1060501,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0550930,116.05,0,0,0,無,無,無,150000,1293,,0.0,0,,RPROMLLLOHMFFEA28DC
士林區,建物,臺北市士林區忠義街91~120號,23.79,住,,,1060501,土地0建物1車位0,地下一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0750402,107.45,2,0,2,有,無,無,18000,168,,0.0,0,,RPPNMLMLOHMFFEA97CC
南港區,建物,臺北市南港區忠孝東路六段271~300號,0.0,住,,,1060526,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,,103.67,0,1,1,有,無,無,38000,367,,0.0,0,租期：自民國106年06月15日起至民國109年06月14日止。2.每月租金：新台幣38000元整是內含10％租賃稅，經雙方同意租賃稅及二代健保補充保費先從每個月應付租金扣除後；再由承租人負責給付扣繳稅款向稅捐稽徵機關辦理申報，出租人每月租金實際上收取新台幣33474元整。,RPPPMLMLOHMFFDA08CC
北投區,建物,臺北市北投區光明路211~240號,0.0,其他,,,1060501,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0710521,52.550000000000004,0,0,0,無,有,無,12000,228,,0.0,0,,RPXNMLNLOHMFFEA88CC
士林區,建物,臺北市士林區中山北路七段14巷31~60號,0.0,住,,,1060501,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660901,147.35,4,2,2,有,有,有,35750,243,,0.0,0,,RPWOMLNLOHMFFEA88CC
大安區,建物,臺北市大安區敦化南路一段233巷31~60號,0.0,住,,,1060501,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760709,40.28,1,1,1,有,有,有,27000,670,,0.0,0,,RPQOMLNLOHMFFFA38CC
大安區,建物,臺北市大安區敦化南路一段177巷1~30號,0.0,住,,,1060501,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021003,85.33,2,1,1,有,有,有,70000,820,,0.0,0,,RPPNMLOLOHMFFFA28CC
大同區,建物,臺北市大同區承德路三段1~30號,0.0,商,,,1060524,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990903,250.07,4,1,3,有,有,有,77000,308,,0.0,0,,RPRNMLOLOHMFFBA08CC
內湖區,建物,臺北市內湖區東湖路151~180號,0.0,住,,,1060526,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0760817,126.02,0,0,0,無,無,無,67000,532,,0.0,0,僅租賃部份範圍，1樓及地下室。,RPTNMLOLOHMFFCA38CC
士林區,建物,臺北市士林區中山北路六段195巷1~30號,0.0,住,,,1060501,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610810,109.58,3,2,2,有,無,有,32000,292,,0.0,0,,RPSNMLPLOHMFFEA58CC
大安區,建物,臺北市大安區基隆路二段151~180號,0.0,商,,,1060501,土地0建物1車位0,二層,17,辦公商業大樓,商業用,鋼筋混凝土造,0780524,121.71000000000001,0,0,0,無,有,無,25000,205,,0.0,0,,RPQOMLQLOHMFFFA68CC
中山區,建物,臺北市中山區松江路91~120號,0.0,商,,,1060526,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0750324,328.19,3,0,0,有,有,無,130000,396,,0.0,0,,RPROMLQLOHMFFCA48CC
中山區,建物,臺北市中山區錦州街391~420號,0.0,住,,,1060517,土地0建物0車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0671030,33.54,1,0,0,無,有,無,60000,1789,,0.0,0,分割店面,RPTOMLQLOHMFFCA68CC
內湖區,建物,臺北市內湖區成功路四段167巷1~30號,0.0,住,,,1060522,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690414,16.53,1,0,1,有,無,有,7200,436,,0.0,0,,RPOPMLQLOHMFFCA28CC
松山區,建物,臺北市松山區復興北路1~30號,0.0,商,,,1060525,土地0建物1車位0,三層,16,辦公商業大樓,商業用,鋼筋混凝土造,0710707,151.76,0,0,0,無,有,無,64000,422,,0.0,0,,RPWNMLQLOHMFFDA98CC
信義區,房地(土地+建物)+車位,臺北市松山區信義路五段91巷1~30號,0.0,其他,,,1060526,土地0建物1車位1,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0960621,373.2,4,2,2,有,有,有,210000,563,坡道平面,32.81,0,,RPQPMLQLOHMFFDA58CC
內湖區,建物,臺北市內湖區民權東路六段90巷1~30號,0.0,住,,,1060521,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701102,33.17,4,4,4,有,無,有,19000,573,,0.0,0,分租,RPSOMLRLOHMFFCA68CC
