╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дде┐е_╕Ї208л╤10з╦1~30╕╣,26.38,жэ,,,1060408,дgжa2л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710226,90.0,3,2,1,ж│,╡L,7900000,87778,,0.0,0,,RPSNMLKLNHMFFGF48CA
─кмw░╧,й╨жa(дgжa+л╪кл),╖sе_ел─кмw░╧е┴▒┌╕Ї427л╤1~30╕╣,30.46,жэ,,,1060320,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0770712,111.88,4,1,2,ж│,╡L,4762120,42565,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC4392120д╕ж]├╪╗PзK░г╗∙┤┌,RPUPMLNLNHMFFGF56CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дд╡╪╕Ї123л╤1~30╕╣,20.84,жэ,,,1060418,дgжa2л╪кл1иожь0,дG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0610505,72.71,2,2,1,ж│,╡L,4000000,55013,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOQMLOLNHMFFGF78CA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧╢░н^╕Ї91~120╕╣,19.74,░╙,,,1060424,дgжa1л╪кл1иожь1,дQдC╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040702,182.5,3,2,2,ж│,ж│,21810000,130377,йY╣Dенн▒,32.09,2200000,,RPSNMLQLNHMFFGF09CA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧╢░н^╕Ї91~120╕╣,19.74,░╙,,,1060125,дgжa1л╪кл1иожь1,дC╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040702,180.4,3,2,2,ж│,ж│,21300000,128989,йY╣Dенн▒,30.0,1900000,,RPVNMLQLNHMFFGF76CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧е_╖s╕Ї182л╤41з╦1~30╕╣,4.81,жэ,,,1060501,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0781117,21.82,0,1,1,ж│,╡L,1000000,45830,,0.0,0,,RPQQMLSKNHMFFEF09CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧╖sелд@╕Їд@мq91~120╕╣,12.17,жэ,,,1060401,дgжa1л╪кл1иожь0,дQдG╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051020,80.4,1,2,1,ж│,ж│,5750000,71517,,0.0,0,,RPRNMLTKNHMFFEF98CA
дTк█░╧,й╨жa(дgжa+л╪кл),╖sе_елдTк█░╧╝╓е■╡є61~90╕╣,21.6,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa1л╪кл1иожь0,дC╝h,дQе|╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0850601,51.8,1,1,1,ж│,ж│,1050000,20270,,0.0,0,,RPQNMLKLNHMFFEF08CA
▓HдЇ░╧,дgжa,пєоHз└мqлnендpмq61~90жa╕╣,582.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3600000,6186,,0.0,0,,RPPOMLTKNHMFFEF88CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sелд@╕Їд@мq181~210╕╣,19.06,жэ,,,1060401,дgжa1л╪кл1иожь1,дK╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051020,150.51999999999998,3,2,2,ж│,ж│,8800000,58464,йY╣Dенн▒,29.19,0,,RPTPMLNLNHMFFEF88CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧дЇ╖╜╡єдGмq31~60╕╣,74.87,жэ,,,1060401,дgжa2л╪кл1иожь0,е■,дн╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0681022,263.9,14,1,14,ж│,╡L,20000000,75786,,0.0,0,1.д@╝╙й▒н▒бAдG~д╗╝╙м╥оMй╨2.│╗е[бAи╛дїл╤╝Wл╪,RPVPMLMLNHMFFEF98CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧╖sе┴╡єд@мq121~150╕╣,4.99,жэ,,,1060501,дgжa2л╪кл1иожь0,е|╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860407,27.18,1,1,1,ж│,╡L,1430000,52612,,0.0,0,,RPXPMLMLNHMFFEF56CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sе┴╡єд@мq31~60╕╣,23.4,жэ,,,1060401,дgжa1л╪кл1иожь1,дQд╗╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0981225,144.69,3,2,2,ж│,ж│,8850000,61165,йY╣Dенн▒,29.92,0,,RPOPMLQLNHMFFEF68CA
е█к∙░╧,дgжa,└Y│Ємq╖мкLдpмq91~120жa╕╣,241.0,ифеL,,,1060501,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2200000,9129,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSNMLLJOHMFFEF28CA
дKи╜░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдKи╜░╧└sж╠╕ЇдGмq211~240╕╣,27.13,дu,,,1060101,дgжa2л╪кл1иожь2,д╗╝h,дQдG╝h,╝t┐ь,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030211,264.08000000000004,0,0,0,╡L,ж│,13000000,57982,йY╣Dенн▒,72.64,1900000,,RPUQMLTJOHMFFEF96CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧оr│╗дн╕Ї165л╤1~30╕╣,17.34,жэ,,,1051001,дgжa1л╪кл1иожь1,дQе|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060104,98.62,2,2,1,ж│,ж│,5900000,63836,йY╣Dенн▒,26.56,1300000,,RPSQMLNJOHMFFEF78CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧оr│╗дн╕Ї165л╤1~30╕╣,27.92,жэ,,,1060401,дgжa1л╪кл1иожь1,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1060104,150.3,3,2,2,ж│,ж│,9100000,66385,йY╣Dенн▒,32.05,1250000,,RPTQMLNJOHMFFEF88CA
дTк█░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTк█░╧й╛з╡╡є121~150╕╣,23.32,жэ,,,1060401,дgжa1л╪кл1иожь1,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860809,155.92,3,2,2,ж│,ж│,3600000,23089,йY╣Dенн▒,0.0,0,,RPXQMLNJOHMFFEF66CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sмK╡є85л╤25з╦1~30╕╣,29.74,жэ,,,1060401,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1041028,173.78,3,2,2,ж│,ж│,9800000,56393,йY╣Dенн▒,29.53,0,,RPPPMLPJOHMFFEF58CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧дддsе_╕Їд@мq275л╤1~30╕╣,27.64,жэ,,,1060401,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0720131,95.88,3,2,1,ж│,╡L,4640000,48394,,0.0,0,лс╢зеxе~▒└,RPOOMLPJOHMFFEF38CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧кўл░╕ЇдTмq31~60╕╣,12.69,жэ,,,1060401,дgжa1л╪кл1иожь0,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850831,103.91,3,2,2,ж│,ж│,10200000,98162,,0.0,0,,RPUNMLRJOHMFFAF68CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧▓°╖q╕Ї231л╤1~30╕╣,11.24,жэ,,,1060301,дgжa1л╪кл1иожь0,дGдQ╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√░й┐√╡м▓V╛одg│y,1050204,114.13000000000001,2,2,1,ж│,ж│,20500000,179620,,0.0,0,,RPVNMLMKOHMFFAF38CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧▓°╖q╕Ї231л╤1~30╕╣,10.67,жэ,,,1060301,дgжa1л╪кл1иожь0,дн╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√░й┐√╡м▓V╛одg│y,1050204,110.66,3,2,1,ж│,ж│,20180000,182360,,0.0,0,,RPXNMLMKOHMFFAF58CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкO╛Ї░╧▓°╖q╕Ї231л╤1~30╕╣,20.74,жэ,,,1060401,дgжa1л╪кл1иожь1,дE╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√░й┐√╡м▓V╛одg│y,1050204,234.09999999999997,4,2,3,ж│,ж│,40280000,187393,йY╣Dенн▒,30.09,2050000,,RPOOMLMKOHMFFAF77CA
кO╛Ї░╧,дgжa,йMенмq331~360жa╕╣,4.0,жэ,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,907500,226875,,0.0,0,нь╗∙╢Rж^бA┼vзQдHж@дTдHзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVNMLNKOHMFFAF48CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧║╓жw╡є61~90╕╣,14.82,жэ,,,1060401,дgжa2л╪кл1иожь0,дT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0921126,101.22,3,2,2,ж│,ж│,8140000,80419,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQPMLNKOHMFFAF18CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,2.64,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,399500,151326,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,RPQRMLPKOHMFFAF58CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.24,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,36000,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,SPQRMLPKOHMFFAF68CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,1.84,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,278500,151359,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,TPQRMLPKOHMFFAF78CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,2.34,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,354000,151282,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,UPQRMLPKOHMFFAF88CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.32,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,48000,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,VPQRMLPKOHMFFAF98CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.05,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8000,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,WPQRMLPKOHMFFAF09CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.66,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,99500,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,XPQRMLPKOHMFFAF56CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,99.34,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15025000,151248,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,YPQRMLPKOHMFFAF66CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,45.3,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6851500,151247,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,ZPQRMLPKOHMFFAF76CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,84.7,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12810000,151240,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,QQQRMLPKOHMFFAF58CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,16.02,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2423500,151280,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,RQQRMLPKOHMFFAF68CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,541.08,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,81839000,151251,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,SQQRMLPKOHMFFAF78CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.03,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,TQQRMLPKOHMFFAF88CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.03,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,UQQRMLPKOHMFFAF98CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,27.09,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4098000,151274,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,VQQRMLPKOHMFFAF09CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,264.91,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,40068000,151251,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,RPRRMLPKOHMFFAF68CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.04,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6500,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,SPRRMLPKOHMFFAF78CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.04,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6500,0,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,TPRRMLPKOHMFFAF88CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,13.2,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1997000,151288,,0.0,0,1.д╜л┤дщм░е┴░ъ106ж~4ды24дщбAиpл┤дщм░е┴░ъ103ж~10ды15дщбA╢R╜ц┬∙дшиє─│е¤жц▓╛┬рньиpл┤╢R╜ц╝╨к║дддзд@│бд└дgжaбC2.╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC3.╢Rдшеtжцл№йw╡n░OжW╕qдHбC,UPRRMLPKOHMFFAF98CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.21,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,32201,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,RPSRMLPKOHMFFAF78CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.07,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10751,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,SPSRMLPKOHMFFAF88CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.55,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,83551,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,TPSRMLPKOHMFFAF98CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.7,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,106250,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,UPSRMLPKOHMFFAF09CA
кO╛Ї░╧,дgжa,╖s┐│мq1111~1140жa╕╣,0.09,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14351,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,VPSRMLPKOHMFFAF56CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.02,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2400,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,WPSRMLPKOHMFFAF66CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,0.2,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,29851,0,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,XPSRMLPKOHMFFAF76CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,9.87,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1492550,151221,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,YPSRMLPKOHMFFAF86CA
кO╛Ї░╧,дgжa,╖s┐│мq1141~1170жa╕╣,4.5,жэ,,,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,680600,151244,,0.0,0,╢R╜ц╝╨к║▓{ж│еLдHеeж│и╧е╬ддбC,ZPSRMLPKOHMFFAF96CA
